From	To
Q9BXJ2	C1QTNF7
P43116	PTGER2
O43781	DYRK3
Q9BWF3	RBM4
P14784	IL2RB
Q9BRT3	MIEN1
Q9BW30	TPPP3
Q96MF7	NSMCE2
Q9BX97	PLVAP
Q9H3Z7	ABHD16B
Q8NEL9	DDHD1
Q9H1U9	SLC25A51
O60383	GDF9
Q9NX55	HYPK
Q9Y3Z3	SAMHD1
Q9UJU2	LEF1
Q8N6Q8	METTL25
Q07157	TJP1
Q8NBI3	DRAXIN
Q9NTJ5	SACM1L
Q9NZW4	DSPP
Q9H015	SLC22A4
Q7Z408	CSMD2
Q13325	IFIT5
P06239	LCK
P05181	CYP2E1
P15311	EZR
P62308	SNRPG
Q99832	CCT7
Q8N283	ANKRD35
Q9HAB3	SLC52A2
Q9NPB0	SAYSD1
Q86UU0	BCL9L
P18428	LBP
Q86UK7	ZNF598
P12268	IMPDH2
A6NED2	RCCD1
O14933	UBE2L6
Q9BSV6	TSEN34
P26715	KLRC1
Q13522	PPP1R1A
O43930	PRKY
P56555	DSCR4
A6NCF6	MAGEA13P
Q6NUN0	ACSM5
Q8WWQ2	HPSE2
Q9NVH2	INTS7
Q15828	CST6
Q9NS91	RAD18
O00141	SGK1
Q0VDI3	TMEM267
P08758	ANXA5
A6NLU5	VSTM2B
Q9H6B4	CLMP
Q14554	PDIA5
O14818	PSMA7
Q9Y584	TIMM22
Q99829	CPNE1
Q13263	TRIM28
Q6ICG6	KIAA0930
P28329	CHAT
Q02241	KIF23
Q8TD46	CD200R1
Q96A28	SLAMF9
P22794	EVI2A
Q02252	ALDH6A1
Q7Z3V5	ZNF571
O75223	GGCT
Q8TCT6	SPPL3
P61129	ZC3H6
O15247	CLIC2
Q14542	SLC29A2
Q9UP52	TFR2
Q68BL8	OLFML2B
Q96JH8	RADIL
Q16851	UGP2
O43929	ORC4
P82650	MRPS22
P25490	YY1
P62714	PPP2CB
Q9H0Z9	RBM38
P01135	TGFA
Q9Y5N6	ORC6
P84550	SKOR1
Q86TC9	MYPN
Q96T49	PPP1R16B
O60927	PPP1R11
P35236	PTPN7
Q9H9P2	CHODL
P78413	IRX4
Q9UK39	NOCT
Q12770	SCAP
O76090	BEST1
Q9NTG1	PKDREJ
Q8NB37	GATD1
Q9Y2B4	TP53TG5
Q8IX15	HOMEZ
Q9HAC8	UBTD1
Q6DKI1	RPL7L1
A2RU48	SMCO3
Q9BXW9	FANCD2
P82930	MRPS34
Q969L4	LSM10
O95715	CXCL14
Q12882	DPYD
Q9ULB4	CDH9
Q8N0Z8	PUSL1
O60566	BUB1B
Q9UBP0	SPAST
O60543	CIDEA
Q9H5I5	PIEZO2
P78364	PHC1
Q8IZA3	H1-8
O00241	SIRPB1
O15084	ANKRD28
P48544	KCNJ5
Q13049	TRIM32
O60729	CDC14B
P30622	CLIP1
O95992	CH25H
P68036	UBE2L3
Q86W50	METTL16
Q7Z591	AKNA
P10323	ACR
Q6ZQW0	IDO2
P22626	HNRNPA2B1
Q96ST3	SIN3A
Q96B97	SH3KBP1
Q86VP1	TAX1BP1
O15229	KMO
Q13144	EIF2B5
O14944	EREG
Q6PB30	CSAG1
Q96C19	EFHD2
Q9GZP8	IMUP
Q96MZ0	GDAP1L1
O14735	CDIPT
Q96KQ4	PPP1R13B
A6NMZ7	COL6A6
Q99612	KLF6
Q9Y3E7	CHMP3
Q9P1F3	ABRACL
Q8N5M4	TTC9C
O95071	UBR5
P83916	CBX1
P68104	EEF1A1
Q9NY25	CLEC5A
Q13507	TRPC3
Q9UM73	ALK
Q96DY7	MTBP
P06870	KLK1
Q6P6B7	ANKRD16
Q9Y6Q2	STON1
P10176	COX8A
Q9Y5H3	PCDHGA10
O43464	HTRA2
Q9Y6U3	SCIN
Q9Y235	APOBEC2
Q8WVB6	CHTF18
Q7Z370	DKFZp686L02273
Q5BJF6	ODF2
O43318	MAP3K7
Q8NC26	ZNF114
O76031	CLPX
Q96GW7	BCAN
Q8WYR1	PIK3R5
Q6ZP82	CCDC141
O15355	PPM1G
P00326	ADH1C
Q13825	AUH
P11182	DBT
A7KAX9	ARHGAP32
Q9H892	TTC12
Q6P499	NIPAL3
Q7L5A8	FA2H
Q9BTP6	ZBED2
Q9NQZ7	ENTPD7
O43541	SMAD6
P13497	BMP1
Q9BQI3	EIF2AK1
Q9UL42	PNMA2
P24592	IGFBP6
P11274	BCR
P08588	ADRB1
Q9UBL9	P2RX2
O60939	SCN2B
Q8TCB0	IFI44
Q9HBR0	SLC38A10
P15907	ST6GAL1
Q9Y5F1	PCDHB12
O75908	SOAT2
Q9BW04	SARG
Q9NUQ8	ABCF3
P42771	CDKN2A
Q9NZJ7	MTCH1
Q9HCS5	EPB41L4A
Q6P4A7	SFXN4
Q96BW1	UPRT
O95876	WDPCP
Q00013	MPP1
P21854	CD72
P62995	TRA2B
Q96R06	SPAG5
Q9NYJ1	COA4
O15498	YKT6
Q53TS8	C2CD6
P53803	POLR2K
P14616	INSRR
Q6UXD5	SEZ6L2
O00533	CHL1
P20591	MX1
Q96MG7	NSMCE3
P56381	ATP5F1E
P78411	IRX5
P48736	PIK3CG
Q6IPT4	CYB5RL
Q16666	IFI16
Q92673	SORL1
Q9HAZ2	PRDM16
Q53EV4	LRRC23
Q9BVL2	NUP58
Q96JA1	LRIG1
Q8WTU2	SSC4D
Q8IVB5	LIX1L
O60427	FADS1
Q9Y2C9	TLR6
O00220	TNFRSF10A
Q2PPJ7	RALGAPA2
O75469	NR1I2
P46098	HTR3A
P16520	GNB3
Q9H461	FZD8
P51798	CLCN7
A4D1B5	GSAP
Q96MF2	STAC3
P43366	MAGEB1
Q9BS31	ZNF649
Q6ZSY5	PPP1R3F
P47902	CDX1
Q8NGX1	OR2T34
Q13573	SNW1
Q9H668	STN1
Q5MJ68	SPDYC
Q7Z3D6	DGLUCY
Q6ZMS4	ZNF852
P43246	MSH2
A0A584	TRBV11-2
Q2NKX9	C2orf68
P22681	CBL
P07237	P4HB
Q9NP87	POLM
Q5R3I4	TTC38
P78549	NTHL1
B4DU55	ZNF879
P11216	PYGB
Q9Y6J8	STYXL1
O15232	MATN3
O95847	SLC25A27
P29373	CRABP2
O43488	AKR7A2
Q9NSC7	ST6GALNAC1
Q9UBL3	ASH2L
Q3KNW5	SLC10A6
Q70CQ2	USP34
Q96SU4	OSBPL9
P42229	STAT5A
O00481	BTN3A1
Q5SVJ3	C1orf100
A6NC05	C5orf63
Q6PID6	TTC33
Q8TC71	SPATA18
Q96M83	CCDC7
Q7Z5J8	ANKAR
Q96IK1	BOD1
P20742	PZP
Q8NHV1	GIMAP7
Q9Y2S2	CRYL1
P83105	HTRA4
Q9NXR8	ING3
P98082	DAB2
Q9UNA3	A4GNT
Q9UJA3	MCM8
Q14244	MAP7
P28161	GSTM2
O43482	OIP5
Q86V71	ZNF429
O94886	TMEM63A
P51812	RPS6KA3
Q9H2A2	ALDH8A1
Q9UHK6	AMACR
Q04671	OCA2
Q8N801	STPG4
Q86V88	MDP1
P98177	FOXO4
Q8N3P4	VPS8
Q9NRR6	INPP5E
Q9BZF9	UACA
Q6P0N0	MIS18BP1
Q13438	OS9
P0CG48	UBC
Q8WWN9	IPCEF1
O00399	DCTN6
Q3T906	GNPTAB
Q9Y217	MTMR6
P61088	UBE2N
A4D2P6	GRID2IP
Q9H3U7	SMOC2
P0DTL6	ZFTRAF1
Q07889	SOS1
Q96L73	NSD1
Q8IXL7	MSRB3
Q969X0	RILPL2
Q68CL5	TPGS2
Q969L2	MAL2
P61011	SRP54
Q8IVT5	KSR1
O60645	EXOC3
Q8TEB9	RHBDD1
Q8TA86	RP9
Q9UI30	TRMT112
P10606	COX5B
Q5UE93	PIK3R6
O60512	B4GALT3
Q9C0B5	ZDHHC5
O95602	POLR1A
Q9P2T1	GMPR2
Q9GZM5	YIPF3
P01127	PDGFB
P43308	SSR2
Q9BZJ0	CRNKL1
P63172	DYNLT1
P21462	FPR1
P07864	LDHC
P51606	RENBP
Q9GZX6	IL22
Q9UNQ0	ABCG2
Q8N7H5	PAF1
P84090	ERH
Q9UBY8	CLN8
Q96PL2	TECTB
Q9UQ05	KCNH4
A6NDB9	PALM3
Q8TED0	UTP15
Q9C0B0	UNK
Q8WUD6	CHPT1
O15209	ZBTB22
O95399	UTS2
O75487	GPC4
Q9GZN2	TGIF2
P46094	XCR1
Q9BR01	SULT4A1
Q99439	CNN2
O15212	PFDN6
P48426	PIP4K2A
P14778	IL1R1
Q8NB78	KDM1B
Q9NYU2	UGGT1
Q96QV1	HHIP
P48668	KRT6C
Q7Z3Y7	KRT28
Q9P2K8	EIF2AK4
Q16643	DBN1
Q13751	LAMB3
Q9Y6C5	PTCH2
O14817	TSPAN4
P0DP23	CALM1
P10599	TXN
Q8N8U3	RTL3
A6H8Y1	BDP1
Q9H061	TMEM126A
Q67FW5	B3GNTL1
A6NEK1	ARRDC5
P43115	PTGER3
Q9UMZ3	PTPRQ
O95947	TBX6
P01591	JCHAIN
Q8IZF5	ADGRF3
P49006	MARCKSL1
Q9BUP3	HTATIP2
Q8IYS2	KIAA2013
P50579	METAP2
P57076	CFAP298
Q6DKK2	TTC19
Q9UBP6	METTL1
P61081	UBE2M
O43715	TRIAP1
Q12955	ANK3
P31274	HOXC9
Q64LD2	WDR25
Q5XUX0	FBXO31
Q8N336	ELMOD1
Q9Y6V7	DDX49
Q86YP4	GATAD2A
Q9NZH5	PTTG2
Q9UHJ9	PGAP2
Q9Y613	FHOD1
Q9HAH7	FBRS
Q9H0U9	TSPYL1
Q96JB8	MPP4
Q9H0B6	KLC2
P22748	CA4
A6NFX1	MFSD2B
Q8TCG5	CPT1C
Q9H4S2	GSX1
Q15052	ARHGEF6
Q8WY50	PLAC4
Q93100	PHKB
Q5JVX7	C1orf141
Q9HCU5	PREB
P51668	UBE2D1
Q9Y639	NPTN
Q14195	DPYSL3
Q8TBN0	RAB3IL1
P48788	TNNI2
Q9H4K7	MTG2
Q8TDG2	ACTRT1
P0C7P0	CISD3
Q99584	S100A13
Q15349	RPS6KA2
Q6ZNA4	RNF111
Q99986	VRK1
Q9UMY1	NOL7
P08861	CELA3B
P17752	TPH1
Q13043	STK4
P06732	CKM
P78363	ABCA4
Q01151	CD83
O60934	NBN
Q9BYV8	CEP41
P56199	ITGA1
Q8NET5	NFAM1
Q96QE2	SLC2A13
P62256	UBE2H
Q9UJC3	HOOK1
Q0JRZ9	FCHO2
P41587	VIPR2
Q96A73	KIAA1191
O95696	BRD1
Q70E73	RAPH1
Q96PV7	FAM193B
Q8N688	DEFB123
Q5VWJ9	SNX30
P46087	NOP2
Q7L014	DDX46
P17677	GAP43
P49069	CAMLG
A3KMH1	VWA8
Q9H6K1	ILRUN
Q14691	GINS1
P04183	TK1
Q14679	TTLL4
P12755	SKI
O76024	WFS1
Q17RA5	C21orf62-AS1
Q5T1M5	FKBP15
Q6UXK2	ISLR2
A0A173G4P4	Abl fusion
O15040	TECPR2
Q96AX9	MIB2
Q9P000	COMMD9
Q9UMR2	DDX19B
P12272	PTHLH
Q70CQ4	USP31
Q15155	NOMO1
Q99700	ATXN2
P11168	SLC2A2
O95670	ATP6V1G2
Q6UWI4	SHISA2
P68363	TUBA1B
Q16585	SGCB
P84101	SERF2
Q96BD5	PHF21A
P29074	PTPN4
Q4VC12	MSS51
P13861	PRKAR2A
Q7Z2H8	SLC36A1
P28288	ABCD3
A0PJE2	DHRS12
Q9Y6U7	RNF215
Q9Y3B6	EMC9
P59768	GNG2
P15498	VAV1
Q96LL9	DNAJC30
P08700	IL3
P04003	C4BPA
A0A5B0	TRBV14
Q8IU54	IFNL1
Q8NE28	STKLD1
P25787	PSMA2
Q86WX3	RPS19BP1
P48637	GSS
P02675	FGB
P35221	CTNNA1
Q99727	TIMP4
Q96FK6	WDR89
Q02161	RHD
O95977	S1PR4
Q86UW6	N4BP2
Q02577	NHLH2
Q15818	NPTX1
P54278	PMS2
Q8IW50	FAM219A
P33992	MCM5
Q9HBW9	ADGRL4
Q96LZ3	PPP3R2
Q96N16	JAKMIP1
P15153	RAC2
Q32M45	ANO4
Q9Y458	TBX22
Q9BUA6	MYL10
P42684	ABL2
Q5TZK3	FAM74A4
Q5TZK3	FAM74A6
Q9H5Y7	SLITRK6
Q96H15	TIMD4
Q8WXD9	CASKIN1
Q1KMD3	HNRNPUL2
Q16623	STX1A
Q15437	SEC23B
Q96AW1	VOPP1
Q8TC41	RNF217
Q9NR48	ASH1L
Q14129	DGCR6
Q9ULE0	WWC3
Q8TF46	DIS3L
P01185	AVP
Q9H1C0	LPAR5
Q9NQ90	ANO2
Q5T7P6	TMEM78
P0DML2	CSH1
P33261	CYP2C19
Q96NB2	SFXN2
O75157	TSC22D2
Q9Y251	HPSE
Q14929	ZNF169
O96017	CHEK2
Q9BVJ6	UTP14A
Q9Y534	CSDC2
Q12952	FOXL1
P01236	PRL
Q12982	BNIP2
Q8N436	CPXM2
Q9UIY3	RWDD2A
P40967	PMEL
P63104	YWHAZ
Q9NYY1	IL20
P11678	EPX
Q15049	MLC1
Q13145	BAMBI
Q5MNV8	FBXO47
Q5VWX1	KHDRBS2
P60842	EIF4A1
Q9HAC7	SUGCT
Q6IC98	GRAMD4
Q9HCX3	ZNF304
P08729	KRT7
P53708	ITGA8
P01730	CD4
Q9UGP8	SEC63
O95498	VNN2
Q99463	NPY6R
Q13332	PTPRS
Q8IYJ2	C10orf67
P56746	CLDN15
O43543	XRCC2
Q13351	KLF1
Q8NCH0	CHST14
O95619	YEATS4
Q13207	TBX2
P61647	ST8SIA6
P48307	TFPI2
A6NJI1	C11orf86
Q2M3G4	SHROOM1
Q9Y3C6	PPIL1
Q9NRA1	PDGFC
A6NL82	CFAP144
Q13634	CDH18
Q5VV67	PPRC1
Q9NZH8	IL36G
P98161	PKD1
Q8IV53	DENND1C
A6NFN9	ANKUB1
Q17R60	IMPG1
Q5HYJ3	FAM76B
P79522	PRR3
Q8NDY8	TMEM52
P01584	IL1B
Q8N3F8	MICALL1
Q9H6K4	OPA3
P04424	ASL
P0CE72	OCM
Q6ZN79	ZNF705A
Q9H832	UBE2Z
Q86SR1	GALNT10
Q92599	SEPTIN8
P52951	GBX2
Q16649	NFIL3
P61960	UFM1
A6NI28	ARHGAP42
P25686	DNAJB2
P51681	CCR5
Q05469	LIPE
Q6KC79	NIPBL
P78367	NKX3-2
P41218	MNDA
Q10713	PMPCA
Q6ZMZ0	RNF19B
P10072	ZNF875
Q9NPI7	KRCC1
P57082	TBX4
P35713	SOX18
Q99581	FEV
Q9BWH6	RPAP1
P43088	PTGFR
Q08426	EHHADH
Q15583	TGIF1
Q969E1	LEAP2
P40337	VHL
P30953	OR1E1
P17028	ZNF24
Q7Z4H8	POGLUT3
Q8TDP1	RNASEH2C
Q5RIA9	ZNG1E
Q01892	SPIB
Q9Y574	ASB4
Q15291	RBBP5
Q96BY9	SARAF
Q9BQE9	BCL7B
Q9UN74	PCDHA4
P41002	CCNF
Q8TD30	GPT2
Q8NDF8	TENT4B
P78381	SLC35A2
Q8NHU6	TDRD7
O75688	PPM1B
Q9UKY0	PRND
Q9BQA1	WDR77
P27695	APEX1
A6NDK9	GOLGA6C
Q5VV52	ZNF691
Q14181	POLA2
P51170	SCNN1G
O14920	IKBKB
P43652	AFM
Q5VW32	BROX
Q96M53	TBATA
Q86Y26	NUTM1
Q76M96	CCDC80
Q9UN67	PCDHB10
Q5VU57	AGBL4
Q5VVB8	TMEM244
Q6ZVF9	GPRIN3
A0A1B0GUS4	UBE2L5
Q14995	NR1D2
O75881	CYP7B1
P51955	NEK2
Q92796	DLG3
P78333	GPC5
Q8NHQ1	CEP70
Q9HDC9	APMAP
Q8NCI6	GLB1L3
Q99990	VGLL1
O14626	GPR171
Q96EX3	DYNC2I2
Q8IU57	IFNLR1
Q9H2B4	SLC26A1
Q8WWX8	SLC5A11
Q14914	PTGR1
O14520	AQP7
Q9Y698	CACNG2
Q9Y2T1	AXIN2
Q8N3H0	TAFA2
Q9NTN3	SLC35D1
P06850	CRH
Q8WVF5	KCTD4
Q9HAV0	GNB4
Q8WTS6	SETD7
Q9UQ84	EXO1
Q9H0U6	MRPL18
Q01432	AMPD3
Q9H252	KCNH6
Q8N144	GJD3
P01566	IFNA10
Q8WU43	C2orf15
Q70Z44	HTR3D
Q16822	PCK2
P05412	JUN
Q9BVQ7	SPATA5L1
Q9NUG6	PDRG1
Q6NZY4	ZCCHC8
Q6FIF0	ZFAND6
Q9H0V1	TMEM168
P56539	CAV3
Q8NG08	HELB
Q9Y5Y0	FLVCR1
Q86UY8	NT5DC3
Q7RTP6	MICAL3
P32969	RPL9
P32969	RPL9P7
P32969	RPL9P8
P32969	RPL9P9
O95990	FAM107A
Q9BSM1	PCGF1
Q9UBR1	UPB1
P31040	SDHA
Q8WW12	PCNP
Q9H205	OR2AG1
P02810	PRH1
P02810	PRH2
Q86TZ1	TTC6
Q9UHJ6	SHPK
Q5VT52	RPRD2
Q8IVF6	ANKRD18A
Q99523	SORT1
Q6PCB8	EMB
P13535	MYH8
Q9NQ69	LHX9
Q00005	PPP2R2B
Q7Z7L8	C11orf96
Q00577	PURA
Q01955	COL4A3
Q5T890	ERCC6L2
O95397	PLEKHA8P1
Q9ULS6	KCNS2
Q8N2H3	PYROXD2
P06681	C2
Q13033	STRN3
P19883	FST
Q9UHG0	DCDC2
P08910	ABHD2
Q9Y6A1	POMT1
Q15743	GPR68
Q9BUP0	EFHD1
Q9H6I2	SOX17
P30559	OXTR
P22001	KCNA3
P22314	UBA1
Q14249	ENDOG
Q96AY2	EME1
Q96QE5	TEFM
P58753	TIRAP
P85298	ARHGAP8
P61981	YWHAG
Q86VN1	VPS36
Q9UJW2	TINAG
Q8IVW4	CDKL3
O94778	AQP8
Q9NRC8	SIRT7
Q9Y5Z4	HEBP2
O95425	SVIL
P50995	ANXA11
Q9UJX5	ANAPC4
O94925	GLS
Q6NZ36	FAAP20
Q8NI08	NCOA7
Q5VV17	OTUD1
P37023	ACVRL1
Q92523	CPT1B
Q07617	SPAG1
Q8NFN8	GPR156
Q8WYA6	CTNNBL1
Q8IYT3	CCDC170
Q9BXL5	HEMGN
Q9UBU3	GHRL
Q6DWJ6	GPR139
P36222	CHI3L1
Q15021	NCAPD2
P14679	TYR
Q8N9Z2	CCDC71L
Q6P4D5	PABIR3
Q9H0D6	XRN2
Q9UQ16	DNM3
A4D1P6	WDR91
O60673	REV3L
Q9UNE2	RPH3AL
Q8NCT3	MATCAP2
Q8N7X0	ADGB
P20783	NTF3
Q6N043	ZNF280D
Q8WUR7	C15orf40
Q15777	MPPED2
Q00653	NFKB2
Q14469	HES1
Q9BSE5	AGMAT
Q9Y5C1	ANGPTL3
P12036	NEFH
O60307	MAST3
P26373	RPL13
Q7RTU7	SCX
P28676	GCA
Q9BYQ9	KRTAP4-8
P38570	ITGAE
Q9BZV3	IMPG2
Q8IZJ0	IFNL2
P35579	MYH9
Q8IW45	NAXD
O14581	OR7A17
Q9H582	ZNF644
P98095	FBLN2
Q8TAG9	EXOC6
Q9UBK9	UXT
Q01094	E2F1
Q13595	TRA2A
O15467	CCL16
P48380	RFX3
Q9NP77	SSU72
Q8N9B8	RASGEF1A
Q99750	MDFI
P08263	GSTA1
P0CG40	SP9
Q13286	CLN3
P29536	LMOD1
O14967	CLGN
Q5TD97	FHL5
P60228	EIF3E
Q8N983	MRPL43
Q9BZ29	DOCK9
Q53H47	SETMAR
Q96N38	ZNF714
O75164	KDM4A
P23771	GATA3
A0A0A0MT94	TRBJ2-2
P16152	CBR1
P48058	GRIA4
P55058	PLTP
Q9P0M2	AKAP7
O14966	RAB29
Q9BXB4	OSBPL11
O14787	TNPO2
P30511	HLA-F
Q9HAY6	BCO1
O75781	PALM
Q9Y5N1	HRH3
P16871	IL7R
Q9NQ31	AKIP1
O15514	POLR2D
Q9UM54	MYO6
Q96F44	TRIM11
P33778	H2BC3
Q9H6V9	LDAH
A0A1B0GX56	TRDV1
Q68G74	LHX8
O15105	SMAD7
Q5SRR4	LY6G5C
Q07352	ZFP36L1
Q06278	AOX1
Q8WWZ7	ABCA5
P05408	SCG5
Q9H3R2	MUC13
Q587J8	KHDC3L
Q494V2	CFAP100
Q6PXP3	SLC2A7
P09238	MMP10
Q13625	TP53BP2
Q8N4C6	NIN
P63241	EIF5A
Q8IWD4	CCDC117
Q86VQ1	GLCCI1
O95025	SEMA3D
Q8IYY4	DZIP1L
P29122	PCSK6
A6NNE9	MARCHF11
Q13520	AQP6
Q9NVZ3	NECAP2
Q99961	SH3GL1
Q5VY80	RAET1L
O75347	TBCA
P58005	SESN3
P19835	CEL
Q9HAI6	TASL
Q9P1W9	PIM2
Q14240	EIF4A2
P51168	SCNN1B
Q13247	SRSF6
O95400	CD2BP2
O95985	TOP3B
Q68EN5	MATCAP1
Q8N339	MT1M
Q9GZV1	ANKRD2
P60002	ELOF1
Q9BWH2	FUNDC2
Q8NC74	RBBP8NL
O95999	BCL10
O75182	SIN3B
P00352	ALDH1A1
Q14766	LTBP1
P21452	TACR2
O15350	TP73
Q96LC7	SIGLEC10
Q6U841	SLC4A10
O43307	ARHGEF9
Q6IV72	ZNF425
Q8NH72	OR4C6
P48960	ADGRE5
Q969W0	SPTSSA
Q9HC24	TMBIM4
Q9Y6V0	PCLO
Q9UF12	PRODH2
Q8IYE1	CCDC13
P13647	KRT5
P30518	AVPR2
Q8WZA9	IRGQ
Q13454	TUSC3
Q15935	ZNF77
Q496F6	CD300E
P22079	LPO
P23368	ME2
Q8WVM7	STAG1
Q05066	SRY
P55199	ELL
Q8TEJ3	SH3RF3
Q6GYQ0	RALGAPA1
Q8N4M1	SLC44A3
Q8TD31	CCHCR1
Q08708	CD300C
Q15019	SEPTIN2
O75604	USP2
Q8TDR2	STK35
Q8NBK3	SUMF1
P06280	GLA
Q9NVR7	TBCCD1
P69891	HBG1
Q9BYV2	TRIM54
Q12912	IRAG2
P04350	TUBB4A
Q5T0L3	SPATA46
Q86SX3	TEDC1
Q8IVV2	LOXHD1
P30876	POLR2B
P51161	FABP6
P04435	TRBV7-9
O95684	CEP43
O00168	FXYD1
Q9BT25	HAUS8
P10827	THRA
O43157	PLXNB1
P16662	UGT2B7
Q8IU85	CAMK1D
Q99932	SPAG8
Q9HBG4	ATP6V0A4
P23588	EIF4B
P52849	NDST2
Q3Y452	TDRG1
O14727	APAF1
Q96LA6	FCRL1
P84022	SMAD3
P27694	RPA1
Q9UPW6	SATB2
P60059	SEC61G
Q12913	PTPRJ
Q8NFG4	FLCN
P00742	F10
P08134	RHOC
Q9P2N2	ARHGAP28
Q8NET8	TRPV3
Q6UXV1	IZUMO2
Q9HB65	ELL3
Q5TCZ1	SH3PXD2A
Q9H6Z4	RANBP3
Q9UL62	TRPC5
Q5JS13	RALGPS1
O75715	GPX5
Q96CW5	TUBGCP3
P46459	NSF
P51397	DAP
Q9Y2F5	ICE1
Q9NQ30	ESM1
P23141	CES1
Q6NUK4	REEP3
Q06265	EXOSC9
Q711Q0	CEFIP
Q9Y252	RNF6
Q12947	FOXF2
P62495	ETF1
P31939	ATIC
P13671	C6
Q96N23	CFAP54
Q9UDV7	ZNF282
Q86VW2	ARHGEF25
Q9NZU7	CABP1
Q8N6M3	FITM2
Q96CU9	FOXRED1
P07451	CA3
Q6P6B1	ERICH5
Q33E94	RFX4
O95528	SLC2A10
Q8IUW5	RELL1
P16471	PRLR
P11166	SLC2A1
P49773	HINT1
Q9BQJ4	TMEM47
P02689	PMP2
Q96FT9	IFT43
Q8IYI6	EXOC8
P83731	RPL24
Q14728	MFSD10
Q9BQD3	KXD1
P51805	PLXNA3
Q9BPU9	B9D2
O60925	PFDN1
Q9HCJ2	LRRC4C
Q5VWZ2	LYPLAL1
O60551	NMT2
Q8NBM4	UBAC2
Q5T5M9	CCNJ
P20339	RAB5A
Q9NXC5	MIOS
Q7Z2K8	GPRIN1
Q9H2C0	GAN
P32856	STX2
O75914	PAK3
O14513	NCKAP5
A6NMK8	INSYN2B
Q8NDB2	BANK1
Q24JQ0	TMEM241
P06493	CDK1
Q96JB5	CDK5RAP3
Q15345	LRRC41
Q02928	CYP4A11
Q8IZT8	HS3ST5
Q9Y2G0	EFR3B
Q13155	AIMP2
P18510	IL1RN
Q96L58	B3GALT6
Q9UL26	RAB22A
P35625	TIMP3
Q86VH2	KIF27
O95834	EML2
Q9UHR4	BAIAP2L1
Q9Y473	ZNF175
Q9UK61	TASOR
O95832	CLDN1
Q8NHX9	TPCN2
Q6MZP7	LIN54
P35462	DRD3
P01714	IGLV3-19
P36551	CPOX
Q3KRA6	C2orf76
Q93098	WNT8B
Q9Y255	PRELID1
P05231	IL6
P13500	CCL2
P01763	IGHV3-48
Q86TD4	SRL
Q96A37	RNF166
P52758	RIDA
O00180	KCNK1
Q9NSY0	NRBP2
B1AJZ9	FHAD1
Q6P2D0	ZFP1
P60604	UBE2G2
O43825	B3GALT2
Q7Z3I7	ZNF572
Q8TAX7	MUC7
Q7L7V1	DHX32
Q86YD1	PTOV1
O15145	ARPC3
Q9Y3P8	SIT1
Q96RQ1	ERGIC2
P98088	MUC5AC
Q9UM47	NOTCH3
Q16520	BATF
P33527	ABCC1
Q96QZ0	PANX3
Q9NR12	PDLIM7
P52747	ZNF143
Q6UXF1	TMEM108
Q9ULD9	ZNF608
Q99705	MCHR1
P31644	GABRA5
P05198	EIF2S1
P53365	ARFIP2
Q96F24	NRBF2
Q16611	BAK1
Q9UKJ5	CHIC2
P31944	CASP14
Q8NEV1	CSNK2A3
P01574	IFNB1
Q9Y277	VDAC3
Q9H2Z4	NKX2-4
Q9BZE9	ASPSCR1
O15520	FGF10
Q5JTY5	ZNG1C
Q9Y232	CDYL
P56749	CLDN12
Q8N0U7	C1orf87
P0C7T4	HMSD
Q5VTD9	GFI1B
Q9H6P5	TASP1
Q6P1L5	FAM117B
Q5JPI9	EEF1AKMT2
O95969	SCGB1D2
Q9UM13	ANAPC10
Q96GX9	APIP
P01579	IFNG
Q6EEV6	SUMO4
P57682	KLF3
Q6UXG2	ELAPOR1
Q9NYI0	PSD3
Q8IUR0	TRAPPC5
Q8TAV0	FAM76A
Q96NY7	CLIC6
Q9NX65	ZSCAN32
P05014	IFNA4
Q86TG7	PEG10
A0A1B0GX95	TRBV7-4
Q9BWW7	SCRT1
Q9NP95	FGF20
Q9H244	P2RY12
Q9ULN7	PNMA8B
Q9Y5F7	PCDHGC4
Q9BTT6	LRRC1
Q8NBI5	SLC43A3
O43164	PJA2
P28330	ACADL
Q9UHD9	UBQLN2
Q8N1I0	DOCK4
Q8IYU2	HACE1
Q16621	NFE2
Q9H6R3	ACSS3
Q16478	GRIK5
Q9H5U6	ZCCHC4
Q96A35	MRPL24
Q9NZJ0	DTL
P57740	NUP107
P06881	CALCA
P29400	COL4A5
Q9Y337	KLK5
Q99880	H2BC13
Q96DV4	MRPL38
Q92870	APBB2
P00738	HP
Q2TAY7	SMU1
P34925	RYK
P28222	HTR1B
P49795	RGS19
Q14192	FHL2
A0A0B4J235	TRAV13-2
P01266	TG
Q16549	PCSK7
Q02318	CYP27A1
Q9NZR4	VSX1
Q08AI6	SLC38A11
Q9P299	COPZ2
Q9UL58	ZNF215
P55081	MFAP1
Q9NVD7	PARVA
Q8IZC7	ZNF101
Q92989	CLP1
O43325	LYRM1
O43791	SPOP
Q2KHN1	RNF151
O97980	HMHB1
Q8WVQ1	CANT1
O00204	SULT2B1
Q13509	TUBB3
Q9NRR5	UBQLN4
Q8IVV7	GID4
Q86SG6	NEK8
P00441	SOD1
Q99665	IL12RB2
Q8TDB8	SLC2A14
Q8NFZ5	TNIP2
A6NNW6	ENO4
P58340	MLF1
O15144	ARPC2
Q99958	FOXC2
O43921	EFNA2
P35611	ADD1
